Datetime,BNB-USD,BTC-USD,ETH-USD
2024-07-04 07:00:00+00:00,529.550048828125,58163.98828125,3172.45751953125
2024-07-04 08:00:00+00:00,529.0986328125,57606.88671875,3163.65673828125
2024-07-04 09:00:00+00:00,529.3428344726562,57685.75390625,3160.56787109375
2024-07-04 10:00:00+00:00,526.6644287109375,57877.75390625,3166.255615234375
2024-07-04 11:00:00+00:00,524.7367553710938,57716.25390625,3156.566162109375
2024-07-04 12:00:00+00:00,517.961669921875,57171.3046875,3128.45849609375
2024-07-04 13:00:00+00:00,519.8259887695312,57360.63671875,3121.4755859375
2024-07-04 14:00:00+00:00,520.7335815429688,57378.984375,3121.589599609375
2024-07-04 15:00:00+00:00,524.0228881835938,58100.37109375,3137.1201171875
2024-07-04 16:00:00+00:00,523.439453125,58251.90234375,3139.294921875
2024-07-04 17:00:00+00:00,525.04248046875,58216.7734375,3140.82568359375
2024-07-04 18:00:00+00:00,523.5275268554688,58121.21484375,3129.340087890625
2024-07-04 19:00:00+00:00,523.5667114257812,58271.23828125,3133.287109375
2024-07-04 20:00:00+00:00,524.5711669921875,58296.8203125,3141.27685546875
2024-07-04 21:00:00+00:00,527.927001953125,58438.265625,3158.052978515625
2024-07-04 22:00:00+00:00,524.1717529296875,58005.1171875,3125.79150390625
2024-07-04 23:00:00+00:00,513.825927734375,57087.01953125,3062.264404296875
